,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
3493,12515,tesla failing to break through 20384 hopefully can hold here and retry,1,2015-03-24 15:30:49,0,1,0,0.0,0.9117240309715271,0.0
3494,29043,what happened to the handing out gold medals bc this is the all time tesla bagholderquotes,0,2018-10-08 20:11:26,0,0,1,0.0,0.0,0.8604559898376465
3495,18195,why the bear put is a debit spread cmg tesla bidu,1,2015-02-20 23:35:01,0,0,1,0.0,0.0,0.7113305330276489
3496,36115,and im on the short tesla train today sold everything at 325 yesterday hate to see it go but ta is ta,0,2018-06-08 13:40:37,0,0,1,0.0,0.0,0.6895056366920471
3497,12240,tesla the electric vehicle maker is reportedly in talks with officials in two countries teslainctslaexploringfirstproductionfacilityineurope,1,2018-07-30 20:48:34,0,1,0,0.0,0.8490699529647827,0.0
3498,22726,ahh no youre not going to follow me tesla troll,1,2018-09-09 19:35:07,0,1,0,0.0,0.7202251553535461,0.0
3499,29695,intellect track record arent qualifications for financial analystssince betting against or has been stupidafter model3 production is no longer an issue its teslasemi timeshort or long term tesla will keep givinglong,1,2018-07-30 18:39:02,0,1,0,0.0,0.8520099520683289,0.0
3500,11449,q1 tesla cash burned used up 150 of all the model 3 deposits i mean before the depositors start requesting refunds,0,2016-04-04 20:29:04,0,1,0,0.0,0.5689008235931396,0.0
3501,800,jbf capital inc stake in tesla inc cmn tesla lifted by 1308 million as stock price declined capitalincstakeinteslainccmntslaliftedby1308millionasstockpricedeclined,0,2018-10-22 12:33:41,0,1,0,0.0,0.8100312352180481,0.0
3502,21333,tesla could sell off on any bad news from these 2 events fxcof aapl tesla investing stocks,0,2017-07-28 22:08:30,0,1,0,0.0,0.615913450717926,0.0
3503,15621,tesla sum put vol21747 sum call vol25027 putcallratio087 expiration 03312017,1,2017-03-30 12:17:59,0,1,0,0.0,0.6717923283576965,0.0
3504,16221,pause day googl fb jpm c bac wfc aapl pm pg ge hon jnj csco msft intc twtr tesla v dis unh vz khc slb xom esf gcf nqf clf zbf tlt met pnc ctl lmt wmt tgt dltr amzn amgn bmy ibm spx nasdaq djia cac dax ftse btc cost m,0,2018-10-18 04:17:33,0,1,0,0.0,0.7884268760681152,0.0
3505,8223,if you like to buy hype buy tesla right now big reveal coming thursday i expect positive price action morditrades tesla,0,2017-11-13 16:43:48,0,1,0,0.0,0.6100871562957764,0.0
3506,20882,here are two freebie charts ba cmg for the week of nov 59 if you want to make big money send an email to optionsmastercom to subscribe aapl amzn baba bidu cmg fb googl nvda nflx bkng tesla,0,2018-11-04 01:07:17,0,1,0,0.0,0.9096205234527588,0.0
3507,8363,the most important thing is to stand shoulder to shoulder with a guy we believe is our generations thomas edison tesla sohn2017,0,2017-05-08 18:39:45,0,0,1,0.0,0.0,0.6063101887702942
3508,28668,i feel bad for liking this tweet but it doesnt have the tesla tag so a like is another way of getting visibility,1,2018-07-06 03:54:09,0,1,0,0.0,0.5295040607452393,0.0
3509,12908,wres warren resources inc ideaswres tesla ashr aapl wres finance stocks,0,2015-07-11 19:48:11,1,0,0,0.9192420840263367,0.0,0.0
3510,39797,tesla stock will hit 400 as model 3 hype turns reality tesla,0,2017-07-03 13:41:16,0,0,1,0.0,0.0,0.6321582198143005
3511,28818,members move your stops up before fed on these huge winning moves in tesla vrx and sedg,0,2015-12-16 17:54:12,0,0,1,0.0,0.0,0.606475293636322
3512,30915,beautiful intraday trade yesterday on tesla 340 calls dec15optionpros,0,2017-12-14 12:44:20,0,1,0,0.0,0.9166654348373413,0.0
3513,33823,lol yeah subsidyqueen taxpayerscamming musk sure has their earstsla,1,2017-01-28 03:48:21,0,1,0,0.0,0.8631531000137329,0.0
3514,30713,tesla yep endless save jobs,0,2018-06-13 16:22:30,0,0,1,0.0,0.0,0.5237998366355896
3515,24748,tesla now positive after another weak qtr as cash burn is significant now up 14 above session low headfake share float is light at 126m,0,2015-05-07 18:30:55,0,1,0,0.0,0.6128568649291992,0.0
3516,27735,is said to soon announce tesla model c11 to be available anytime when tslaq fan boys wake up teslac11 is believed to be able to reach the mars with a single charge hooray,0,2018-04-13 00:02:59,0,1,0,0.0,0.8877773284912109,0.0
3517,9736,if this is a market top as many suggest i suspect a tesla and its bankruptcy will be the stock everyone associates with the crash like in 2000 and lehman in 2008 it seems even elon sees the writing on the wall in that nyt interview,1,2018-08-17 12:37:32,0,1,0,0.0,0.8826847076416016,0.0
3518,32361,brace yourselves tesla is reporting earnings,1,2015-02-11 21:14:32,0,1,0,0.0,0.8839163184165955,0.0
3519,29824,the hate is useful though lets me know im right in whatever position im being hated on like tesla last summer,0,2015-05-18 19:42:42,0,1,0,0.0,0.6597029566764832,0.0
3520,6911,pierre ferragus latest thoughts on tesla his target for tesla is 530,0,2018-12-05 10:40:40,0,1,0,0.0,0.6863323450088501,0.0
3521,12044,sorry im debbie downer today boss my baba not doing well and i missed the tesla exit am also in bidu longer term and gs longer term so hopefully will ride the upwave with you,1,2018-02-01 18:06:43,0,1,0,0.0,0.5554361939430237,0.0
3522,26076,when we allow ourselves to be drawn off balance away from the strength of quiet integrity we are in conflictmymx the best stock investment for 2018 hiv vaccine 100 effective bestinvestmentfor2018ishtmlspy aapl amzn fb msfttwtr goog andi tesla nvda intc znga,0,2018-04-17 18:39:14,0,1,0,0.0,0.8443769216537476,0.0
3523,11342,really makes you want to rush out and buy this pos s x or 3 which ever alphabet soup they refer to this particular fire pit tesla,0,2018-06-16 02:17:44,0,1,0,0.0,0.5319016575813293,0.0
3524,31681,lets take a look at the jaguar ipace and tesla model x in a headtohead comparison more here tesla teslamotors teslamodelx teslamodels teslamodel3 electricvehicle elonmusk,0,2018-11-03 10:17:44,0,1,0,0.0,0.7854632139205933,0.0
3525,4615,opposition increases for private tesla tesla,1,2018-08-23 10:14:24,0,1,0,0.0,0.8011670112609863,0.0
3526,10484,tslaelectric car makers moving into teslas turf with new models,1,2018-08-29 06:55:08,0,0,1,0.0,0.0,0.8022611737251282
3527,10045,shareholder brings fraud class action against tesla tesla,1,2018-08-10 22:59:09,0,1,0,0.0,0.7075493931770325,0.0
3528,6065,tesla tesla is the canary in the economy,1,2018-09-08 00:51:48,0,1,0,0.0,0.8362551331520081,0.0
3529,12286,i might stand alone but i hope tesla does not change the nose design on model 3 absolutely love it tesla,0,2016-05-17 02:20:10,0,1,0,0.0,0.8854243755340576,0.0
3530,21245,who else has pressed whether he is staging to sell tesla stock after a magic q a year which he almost got margin called rapidly increasing lawsuits massive vin gap pointing to severe accounting irregularities and so ondude needs an exit,0,2018-12-28 21:23:47,0,1,0,0.0,0.5670725703239441,0.0
3531,9598,actually a fantastic street mural tesla,1,2018-09-10 19:54:29,0,0,1,0.0,0.0,0.809838056564331
3532,1864,seems like any news re tesla always involves confusion deliberate obfuscation and outright lies,0,2017-09-26 20:26:32,0,1,0,0.0,0.7473828196525574,0.0
3533,25971,this is so stupid im going to pin it to my front page thank you for itfrom you and the tesla sycophant fan club its a compliment,1,2018-07-27 20:23:29,0,1,0,0.0,0.858218252658844,0.0
3534,19135,the lexus hybrid pretty car so is the mercedes bye bye tesla,1,2018-09-06 12:45:17,0,1,0,0.0,0.8937109708786011,0.0
3535,22839,pretty sure tesla needs a 10 step program,1,2018-08-14 01:05:48,0,0,1,0.0,0.0,0.8467197418212891
3536,32863,great article by on tesla going private and the now infamous elon fundingsecured tweetwheres the money coming from elon bloomberg businessweekyeqoya,1,2018-08-09 23:00:47,0,1,0,0.0,0.867617666721344,0.0
3537,23917,yes tesla acquired scty for a great price will likely go down as a goat acquisition when all the dust and short lies settle,1,2017-02-10 18:02:35,0,1,0,0.0,0.6125872135162354,0.0
3538,33329,breaking tesla tesla surges after 250m common stock offer elon musk buys 25m stock wallstreet goodnewsin5words,1,2017-03-15 21:41:45,0,0,1,0.0,0.0,0.5606772899627686
3539,38302,is teslas biggest competition actually quite small teslasbiggestcompetitionactuallyquitesmallsourcefeedf tesla,1,2017-03-28 15:47:05,1,0,0,0.7103717923164368,0.0,0.0
3540,6293,dont miss our next free option trade sign up for our daily free trades at nvda tesla gs aapl bac googl fb,1,2017-12-31 18:00:46,1,0,0,0.8088940382003784,0.0,0.0
3541,6870,why is tesla shorted so heavily answer2 tesla is an insurgent trying to upend a long established auto industry disrupting an industry makes you enemies no matter if your goal is to make life better tslaq,0,2018-10-22 16:14:23,0,1,0,0.0,0.8700652718544006,0.0
3542,18871,added puts on fb and tesla,1,2018-08-13 19:07:38,0,1,0,0.0,0.7071823477745056,0.0
3543,36366,no need to worry esf drop only 1550 pts no big deal spy tesla aapl nflx amzn,0,2018-05-02 19:31:29,0,1,0,0.0,0.6411105990409851,0.0
3544,83,tesla basically destroyed the us auto market without the 35k version or model y think about that for a second wow tslaq,0,2018-10-03 13:09:20,0,0,1,0.0,0.0,0.6406986713409424
3545,979,will book profits in tesla ibb next,0,2016-01-13 18:48:43,1,0,0,0.7961116433143616,0.0,0.0
3546,8394,mark twain would have been all in to tesla,1,2016-08-15 19:29:55,1,0,0,0.7396107316017151,0.0,0.0
3547,36722,what tesla and solar city can learn from the last rooftop solar buyout tesla scty vslr,1,2016-07-07 13:18:35,1,0,0,0.9855734705924988,0.0,0.0
3548,14524,tesla gonna be a monster this week playofweek remember,0,2017-05-30 16:46:07,1,0,0,0.7600288391113281,0.0,0.0
3549,29170,smooth road for tesla hertz morgan stanleys adam jonas on htz upgrade and tesla pt cut,0,2016-03-11 20:55:43,0,1,0,0.0,0.5548915863037109,0.0
3550,31959,not only is james anderson of glifford blaming the shorts but also saying that the media spreads their claims without verifying seriously what about the media spreading tesla claims for 15 yrs without proof and accountability he knows its over tslaq,1,2018-09-14 18:02:31,0,1,0,0.0,0.8413944244384766,0.0
3551,1599,first tesla model 3 rollover crash only minor injuries car performed exceptionally well says owner tesla tslaq tesla tslaq tesla,1,2018-07-16 21:02:03,0,1,0,0.0,0.9250120520591736,0.0
3552,14914,this is not a simple visit to thank them for letting tesla build a factory there is much more going on tesla tslaq,1,2018-07-11 21:09:49,0,0,1,0.0,0.0,0.8332234621047974
3553,20474,this is obviously to me how the tesla deal is going to be structured and makes it a nobrainer for someone like softbank senior position 7 and tesla brand w 200kyr premiumbrand vehicle company supports 15bn valuation,1,2018-08-08 09:26:54,0,0,1,0.0,0.0,0.5907503962516785
3554,2295,33 remember when the tesla charger network was once considered a competitive advantage now three german carmakers are developing their own network of fastchargers along major highways in a partnership with ford,1,2018-09-04 00:23:52,0,1,0,0.0,0.5767202377319336,0.0
3555,37036,tesla inc the model s is better than the model 3 tesla,0,2017-04-06 20:12:06,0,0,1,0.0,0.0,0.7865408658981323
3556,8293,tesla tesla upgraded at valuengine p1291665,1,2018-09-06 10:22:27,0,1,0,0.0,0.8250854015350342,0.0
3557,23746,choicetrade brokerage review stocktrading stockbroker choicetrade kol kcg aapl msft goog ibm amzn tesla,1,2016-10-01 06:13:01,0,1,0,0.0,0.8612345457077026,0.0
3558,39416,bull call spreads with tesla probably better or could sell some put spreads here as well,0,2017-10-25 16:15:53,0,0,1,0.0,0.0,0.8976022005081177
3559,12496,theyre out of cash thats why exhausting the lines matters cant access capital markets and will run out of cash before ye it definitely matters for tesla,1,2018-08-02 12:56:32,0,1,0,0.0,0.9307105541229248,0.0
3560,14653,tesla december 29tick tockand nothing was this the greatest hoax a ceo pulled,0,2017-12-29 20:27:53,0,0,1,0.0,0.0,0.7584075331687927
3561,6631,coo for tesla veteran production mgr 2 key persons are neededim not touching it but the cash flow is going to become a problem in addition to negative waves from sec they need a better team elon should unplug for a week or two at minimum,1,2018-08-18 05:07:59,0,1,0,0.0,0.5953806042671204,0.0
3562,28473,tesla unveils battery to power your home offthegrid tesla,0,2015-09-16 23:29:46,0,0,1,0.0,0.0,0.7114569544792175
3563,22023,elnk earthlink inc stock message boardelnk brcm tesla jnk elnk invest stockmarket,0,2015-11-24 04:37:33,0,1,0,0.0,0.8974059224128723,0.0
3564,33166,tesla some weekly dip buyers playing options can probably retire off that 10 swing i unfortunately still have to work,0,2016-01-14 15:42:52,0,0,1,0.0,0.0,0.5820692777633667
3565,3640,lean shortterm growth portfolio third quarter and september 2016 update leanshorttermgrowthportfoliothirdquarterseptember2016updatesourcefeedf arcb bmwyy dlph mbly tesla xpo,1,2016-10-01 15:21:19,0,0,1,0.0,0.0,0.6204855442047119
3566,27029,the highyield market is not a place for innovators tesla stumblesasmarketsfacereality21334346article,1,2018-03-30 14:03:42,1,0,0,0.9571399688720703,0.0,0.0
3567,24551,todays million dollar call options trade updateaapl fb bac amzn tesla slb pcln googl gild,1,2017-03-09 18:01:01,1,0,0,0.6926499605178833,0.0,0.0
3568,28212,all elon musks been willing to say so far about teslas soontobeunveiled electric semi trucks specs is that theyre better than the best rumors intrigued tesla,0,2017-11-16 19:20:12,0,1,0,0.0,0.43448153138160706,0.0
3569,19592,ship setting new hod 87 higher highs signal breakout formation drys dcix gogl sblk tesla msft goog itus,0,2017-06-26 13:31:43,0,1,0,0.0,0.8971927762031555,0.0
3570,27720,even if you believe everything musk says you come to the conclusion that tesla will earn about 030sh this year a 516 pe bulls are nuts,0,2016-02-16 17:14:55,0,1,0,0.0,0.6932445168495178,0.0
3571,15910,no wonder panasonic is not investing in gigafactory jpy is 120 againtsla not even a penny,1,2015-03-02 16:26:51,1,0,0,0.8821659684181213,0.0,0.0
3572,36084,andersonbaillie gifford are as rockribbed long term investors as they come if their position is smaller in the their next 13 it probably means a lot tesla,1,2018-09-12 18:01:55,0,0,1,0.0,0.0,0.6748887300491333
3573,4949,the warren buffett holy grail including tesla this baron guy is ready to work for thud,1,2018-03-22 10:06:18,0,0,1,0.0,0.0,0.7643239498138428
3574,3106,tesla marketed range is a lie plain and simple glorified golf carts,0,2018-11-18 15:49:13,0,1,0,0.0,0.78781658411026,0.0
3575,35392,really hard to believe tesla shareholders didnt want to take the company private 420im sure they are much happier having shares at 264,1,2018-09-28 21:28:02,0,1,0,0.0,0.9305926561355591,0.0
3576,17644,dow nsdq snp btc 7140 eth 426xrp 51 xlm 21etbi vmsi holding ratebtc stocks tax season almost done give me thoughts thru out the day on nunber chrcking in soonamd nvda blkcf btcs btsc gbtc mgtiholdtslagsatrelxtst fmcc,0,2018-04-09 09:15:38,1,0,0,0.5843074917793274,0.0,0.0
3577,36687,swedish bev registrations in novembernote tesla is up by 2 cars yoy so 2tsla tslaq,0,2018-12-02 21:45:50,0,1,0,0.0,0.8547590374946594,0.0
3578,18501,jp morgan says also believed in the easter bunny tooth fairy and santa claus though appears to be lies told to children tesla tslaq,1,2018-08-20 11:17:54,0,0,1,0.0,0.0,0.7481995224952698
3579,8725,elon musk owns a 213 stake in tesla and a 222 stake in solarcity tesla scty,0,2016-06-21 21:31:49,0,1,0,0.0,0.6703208088874817,0.0
3580,15747,tesla 1300 november 195p bought up to 75 on this news,0,2015-10-20 17:13:22,1,0,0,0.3892602324485779,0.0,0.0
3581,13883,putting that another way the army of bears work extremely hard to find the hole instead of the donuttsla,1,2018-06-30 02:42:47,0,1,0,0.0,0.7957719564437866,0.0
3582,21290,tesla wolfe research initiates as a peer perform wolferesearchinitiatesasapeerperform,0,2018-10-02 12:49:10,0,1,0,0.0,0.7985340356826782,0.0
3583,38611,tyht low rsi spiked to 34 before is ready to bounce get in make y hmny fb nflx mfst baba aapl tesla ge dis ibm xom bac cxw,1,2016-11-10 12:30:16,0,1,0,0.0,0.8970857262611389,0.0
3584,11484,tesla upgrade 500 pt,0,2018-10-24 22:53:45,0,0,1,0.0,0.0,0.8132363557815552
3585,3619,elon will be gone next week tesla tslaq,1,2018-08-18 10:11:50,0,1,0,0.0,0.8206229209899902,0.0
3586,35242,tuesday agn spg gs nvda avgo gdxj gld x amgn nue fb ions hznp ptla tesla aem,1,2017-01-02 21:52:13,0,0,1,0.0,0.0,0.9087216854095459
3587,11247,can techs like google fix a future of traffic jams new study cars in 2045 tesla nxpi nvda,1,2015-02-03 16:27:02,1,0,0,0.7056747674942017,0.0,0.0
3588,13064,there have been 70mm tesla shares traded gross value 25b since the funding securedjust need a shareholder vote tweets both sides have a valid complaint now the legal liability will be formidable,1,2018-08-12 12:20:38,0,1,0,0.0,0.8409262895584106,0.0
3589,21396,they dropped way off from march production in april shouldnt sales keep ramping for tesla not get cut by 23s gm,0,2017-05-02 19:12:20,0,1,0,0.0,0.8876906037330627,0.0
3590,39928,if that happens tesla could build tesla joint venture cars in china but could not use gigafactory in worlds largest ev market,0,2017-05-11 09:21:52,1,0,0,0.5049506425857544,0.0,0.0
3591,38264,via bagholderquotes elon is loosing his mind tesla tesla,1,2018-09-07 18:54:13,0,1,0,0.0,0.8651993870735168,0.0
3592,1282,mstx mast therapeutics inc pe ratiomstx eca tesla cpdto mstx tradeideas tradeideas,0,2015-09-16 22:44:36,0,1,0,0.0,0.5130783915519714,0.0
3593,20623,tesla tl will the shorts get trumped via,1,2016-12-14 18:24:55,0,1,0,0.0,0.7530623078346252,0.0
3594,28050,what does technicians mean in this context lol equally hyped competition other growth stories besides fang tesla,1,2016-07-13 01:29:42,0,0,1,0.0,0.0,0.7083883285522461
3595,9831,massive tell that he even mentioned a motor failure tesla,0,2018-11-21 14:10:29,0,0,1,0.0,0.0,0.6871172189712524
3596,7579,many people arent as up to date as shorts you overestimate the average joe and i say this as a bearits going to be really sad for a lot of people tesla,1,2018-09-19 01:32:46,0,1,0,0.0,0.77986079454422,0.0
3597,29814,tesla used to be a teflon stock no more crushed as oil tanks ill be talking tesla on at 1145 exchange,0,2016-02-05 16:36:49,0,1,0,0.0,0.895418107509613,0.0
3598,18956,mr backfire tracking update departed vny 1120 am pdt arrived 1215 pm another 500 gallons of jet a gone tesla tslaq,0,2018-10-16 21:04:51,0,1,0,0.0,0.927364706993103,0.0
3599,30704,these assets are seeing a jump in tweets fintech audusd blockchain eurusd tesla assets23fintechaudusdblockchaineurusdtsla,1,2016-11-05 00:45:07,0,0,1,0.0,0.0,0.7216072678565979
3600,10781,its amazing that this man doesnt understand the concept of sold cars lol tesla,1,2018-09-08 02:00:58,0,0,1,0.0,0.0,0.5668730139732361
3601,12168,daimler bosch target selfdrivingcar within 5 yrs dai ai robotics gm f bmw tesla uber,0,2017-04-04 14:59:15,0,0,1,0.0,0.0,0.4732409715652466
3602,6197,prime broker cant find tesla shares to borrow,1,2018-07-27 16:15:46,0,0,1,0.0,0.0,0.9404051899909973
3603,34096,tesla money supply created bubble tesla stockmarket tesla,0,2017-08-15 13:52:34,0,0,1,0.0,0.0,0.8851720094680786
3604,36626,tesla current stock price 22581 tesla teslastock bot,1,2016-07-18 16:30:04,0,1,0,0.0,0.6336115002632141,0.0
3605,33506,wouldnt it be great if tesla share price always went up,0,2018-10-05 17:24:35,0,1,0,0.0,0.7343786358833313,0.0
3606,31504,this year your kid needs a minitesla,1,2016-12-22 19:44:41,0,1,0,0.0,0.8906868100166321,0.0
3607,17943,5 mustsee stock charts for friday how to trade adbe earnings adbe tesla ge pypl jd,0,2018-12-13 21:02:25,0,0,1,0.0,0.0,0.608890175819397
3608,37143,i hope this earnings call never ends tesla,0,2018-05-02 22:36:40,0,1,0,0.0,0.8099846839904785,0.0
3609,15041,shocker that now that gs has been engaged in some capacity for tesla that all these other banks are now coming out and saying well now its obvious go private wasnt as far along as we thought last week when we though we might get a piece but didnt get engaged,1,2018-08-20 13:24:13,0,0,1,0.0,0.0,0.6824050545692444
3610,28845,i hope you better not leaked false information and sabotaged everything tesla,1,2018-07-01 16:40:21,0,0,1,0.0,0.0,0.7404398322105408
3611,23690,im considering going long hdge and more short tesla monday trade war fears and evaporating liquidity,1,2018-07-07 03:15:05,0,1,0,0.0,0.6839965581893921,0.0
3612,5401,elon musk to occupy mars but first he opens the doors for tesla to the worlds biggest auto market tesla,1,2015-01-13 22:50:18,0,1,0,0.0,0.8919650316238403,0.0
3613,15020,no one said this but maybe cars naturally form parking lots like in the wild that explains the over flow lot thoughts tesla wildteslas tesla,1,2018-07-23 15:35:46,0,1,0,0.0,0.8485146164894104,0.0
3614,36866,circa 2020 gives his first 60 minutes interview from behind bars after being sentenced to 10 years for securities mail and wire fraud possession of lsd terrible taste in women flabby moobs and being a generally annoying dudetsla tslaq,0,2018-10-26 19:17:07,0,0,1,0.0,0.0,0.6730711460113525
3615,33624,for traders wondering how the hell this happened my strategy was simple today buy spy put plus vxx calls plus tesla calls after market open and thats what i did what i didnt expect was the squeeze that shake me out of my trades and thats why my stops hit charts below,0,2018-12-13 22:51:51,0,1,0,0.0,0.5140517950057983,0.0
3616,9506,tesla weak close,0,2017-09-27 19:48:29,0,1,0,0.0,0.9001085162162781,0.0
3617,20868,now offering 7 day free trial to options day trading team room or twtr feed aapl nflx tesla amzn googl,0,2017-08-31 00:15:04,0,1,0,0.0,0.7767960429191589,0.0
3618,11238,tesla europe now has 1000 destination chargers read here tesla teslamotors teslamodels teslamodelx elonmusk,1,2017-02-01 16:55:44,0,1,0,0.0,0.9401060938835144,0.0
3619,25157,nope and nope tesla sold them lost 24lost my juju,0,2017-11-02 16:24:47,0,1,0,0.0,0.8324868679046631,0.0
3620,27419,detroit is stomping silicon valley in the selfdriving car race stompingsiliconvalleyselfdrivingcarracembidsocialtwitteronsiteshare via tesla,0,2017-06-21 14:28:38,0,1,0,0.0,0.8751021027565002,0.0
3621,32451,send that to wu tang financial might have something here tesla,0,2018-10-08 13:23:41,0,1,0,0.0,0.8168757557868958,0.0
3622,22768,what is your tesla position shares or options long or short,0,2017-04-07 17:15:00,1,0,0,0.7323654294013977,0.0,0.0
3623,35061,nice refresh today on numerous wins tesla x 2 ba googl fbhope you all did well todayi cant wait for nflx ual ibm,0,2018-10-16 18:03:15,0,1,0,0.0,0.7974257469177246,0.0
3624,2791,millennials alert tiny cuttingedge cannabis beverages stock doubles in 2 days v7dw22ftgjg4fmt22 gld slv qqq dia djia iwm tlt eem cgc hemp spy stockmarket cannabis marijuanastocks investing finance stocks potstocks aapl amzn tesla intc amd nflx,1,2018-09-11 23:32:27,0,1,0,0.0,0.9259074926376343,0.0
3625,37949,thats the question ive been asking all along why has the sec not started investigating the most obvious intentional market manipulation that has been going on over the past weeks that would have protected shareholders marketmanipulation tslaq sec tesla tesla,1,2018-09-28 21:23:11,0,0,1,0.0,0.0,0.5496101975440979
3626,16511,hi willthks for fl see my last price target for aapl twtr tesla goog on,0,2015-07-30 23:51:51,0,1,0,0.0,0.921699047088623,0.0
3627,19998,on tesla u would be broke buying dipsand holding over the past year,1,2016-12-14 03:19:18,0,0,1,0.0,0.0,0.5232981443405151
3628,11014,tesla a good example on how a broken name can have a day1 like yesterday then a calculated day2 above 19150 now sell some,1,2016-11-23 15:17:08,0,1,0,0.0,0.8899837732315063,0.0
3629,36970,20 million fine and resignation from chairman of tesla for 3 years,1,2018-09-29 22:04:44,0,1,0,0.0,0.8401174545288086,0.0
3630,33670,cramer if they tesla have to raise capital hes musk going to have to step down tesla,0,2018-05-03 13:11:21,1,0,0,0.8536151051521301,0.0,0.0
3631,12640,thanks elon best ceo or whatalso i am going to need more rocket boring or tesla gifs because of tesla share price really trolls the shorts hard,0,2018-11-19 16:07:04,0,1,0,0.0,0.7304448485374451,0.0
3632,15108,anyone else think this might a good timefor aapl to buy tesla cc,1,2018-09-14 13:22:26,1,0,0,0.913168728351593,0.0,0.0
3633,31589,took a phd on the greatest scams ever hence were protected helping you tesla teslamodel3 tesla listenbarronsteslacoverwykh9mrjxq,0,2017-08-03 02:24:42,0,1,0,0.0,0.4951587915420532,0.0
3634,9448,has a ring of the last days of the nazis holed up in a bunker in berlin once great army decimated russians at the brandenburg gate yet still dishing out medals panzerfausts to the last of the believers days before it all came crashing down tesla,1,2018-09-07 21:20:08,1,0,0,0.9462689757347107,0.0,0.0
3635,14773,tesla stocks are down following elon musks revival of his pedo guy claim this isnt the first time his tweets have changed how investors see tesla to put this latest in context we combed through months of musks tweets and teslas stock price,1,2018-08-30 07:01:57,1,0,0,0.9532133340835571,0.0,0.0
3636,17305,why buy at 300 when you can buy at zero bullish tesla,1,2018-07-06 02:13:45,0,1,0,0.0,0.773966908454895,0.0
3637,5030,dont look now but someone took the brakes off of tesla,0,2016-06-27 16:40:29,0,0,1,0.0,0.0,0.489396870136261
3638,609,constructive action in tesla so far all is fine yeah protecting big gains waiting to add more,0,2017-06-29 19:05:22,1,0,0,0.6357671618461609,0.0,0.0
3639,330,out tesla 19930s from 19770s tried the swing took it off a bit earlier than intended dont like the price action will likely revisit,1,2015-03-03 19:59:55,0,1,0,0.0,0.8656238317489624,0.0
3640,35669,analysts are too optimistic on tesla we dont expect stock to be over 255 in twelve months,0,2015-07-30 14:12:41,0,1,0,0.0,0.7441719770431519,0.0
3641,36565,did tesla say it was fake newstsla,1,2018-08-26 17:22:08,0,1,0,0.0,0.5440950989723206,0.0
3642,13302,ddd 3d systems corp dividendddd qcom vale tesla ddd finance stockmarketdgaz velocityshares 3x inverse,0,2015-12-08 21:40:08,0,1,0,0.0,0.5484407544136047,0.0
3643,22788,open before close amanticipation 83 stocks drop djia asia europe slide earnings from tesla,1,2016-08-03 19:45:17,0,1,0,0.0,0.7861312627792358,0.0
3644,17411,for a led zep fan this is the perfect gift zeppelinfanlifethen184051194htmlsocsrcsocialshsoctrktw is shameless tesla pr flack but the man knows his zeptidal,1,2016-12-22 13:24:21,0,1,0,0.0,0.7520342469215393,0.0
3645,16674,tesla this is the latest official and highly professional news release from tesla i need a millennial to do the translation for me i dont speak emoji,0,2018-11-01 19:51:27,1,0,0,0.6440282464027405,0.0,0.0
3646,29714,the attorneys wrote this line bs billionaire lawyered up crap tesla tlsaq,1,2018-08-25 03:40:16,0,1,0,0.0,0.7358899116516113,0.0
3647,2649,no longer investable yet he still holds the price target at 300 leaves at a hope rather than a sell no longer investable means a sell by definition progress but still rubbish tesla tslaq,1,2018-09-11 11:31:30,1,0,0,0.9266979694366455,0.0,0.0
3648,18736,criticism of and from a couple of shortsighted old guys lutz might be right then again tesla is unlikely to be bailed out like gm autonation ceo tesla may not be around in 10 years if musk keeps relying on baitandswitch tactics,1,2018-09-19 14:55:40,0,1,0,0.0,0.9063591957092285,0.0
3649,25090,tesla is disrupting the whole us luxury car segment 31 of all luxury cars sold in the us last month were teslas audi bmw lexus and mercedes sure would like to know how and tesla are doing that in a market thats otherwise down 20,1,2018-09-06 21:50:39,1,0,0,0.7371227145195007,0.0,0.0
3650,25093,tesla sept 28 2018 put 3075 at 34 closed way way too soon stock plummet after hours,1,2018-09-27 20:05:24,0,1,0,0.0,0.5227510929107666,0.0
3651,7613,tesla bounced off the 250 zone so far but the question of a secondary is real cashburn must be addressed,1,2017-02-24 16:43:10,0,1,0,0.0,0.8832659125328064,0.0
3652,35115,me watching tesla rolling around after buying more during the dip this morning,1,2017-02-23 18:44:51,0,1,0,0.0,0.778800368309021,0.0
3653,26100,2 a poorlymanaged company like tesla will take in investor money spend it on buildings equipment and salaries and destroy value because the products plus organization are worth less than what was invested,0,2018-10-08 04:25:52,1,0,0,0.5224578380584717,0.0,0.0
3654,27822,rt nflx hft algos triggered sell in sigmax crossfinder ats lx 0944 pt 10200 quant msft gpro goog amzn fb aapl tesla qqq,0,2015-11-13 14:45:23,0,1,0,0.0,0.876507043838501,0.0
3655,25808,tesla elonmusk says no plans to raise money from capital market,1,2018-08-01 22:12:05,0,0,1,0.0,0.0,0.7941509485244751
3656,2692,ill send a prayer for this person tesla,1,2018-03-28 15:40:16,0,0,1,0.0,0.0,0.6548269391059875
3657,316,t yall should give tesla to run your company maybe youll have a better stock price,1,2018-07-13 14:15:23,1,0,0,0.8970416784286499,0.0,0.0
3658,21338,tesla logs show model x driver hit the accelerator autopilot didnt crash in building modelxcrashnotatfault,0,2016-06-06 20:30:10,0,1,0,0.0,0.860613226890564,0.0
