,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
4543,7615,bottom line they need to do another capital raise before the end of the 3q tesla,0,2017-05-07 15:01:37,0,0,1,0.0,0.0,0.5483123064041138
4544,28239,in my defense wrt elon musk comparisons i only defrauded accredited investors who should have known better hes defrauding his retail fan base ie guys living in their parents basement with vintage gobot tshirts on i think they are already suffering enough tesla,1,2018-07-04 13:36:15,0,1,0,0.0,0.6876362562179565,0.0
4545,11963,dish mrvl jd amd ntes expr amzn bac rig has tesla v snap wmt jblu unusual options activity,1,2018-09-05 22:06:13,0,1,0,0.0,0.6736258864402771,0.0
4546,18152,teslas tesla game of distracting investors from poor results wont last bofamerrill lynch says,0,2015-02-23 13:38:38,0,1,0,0.0,0.7667289972305298,0.0
4547,14894,serious question model x has biodefense whatever mode right so in case of an epic disaster against which it is built to protext does happen how will people use it if they cant get in their cars since nw is down tesla tslaq,0,2018-08-29 21:57:54,0,0,1,0.0,0.0,0.6548938155174255
4548,26243,if you are not making money in this market want consistency try our team fb nflx amzn agn tesla aapl gs,0,2017-09-19 16:15:12,0,0,1,0.0,0.0,0.851632297039032
4549,5053,tesla is there an updated list out there i love the product but tesla the business is in a vicious loop of poor judgment and poor execution glta,1,2018-09-07 17:40:28,0,0,1,0.0,0.0,0.8562058210372925
4550,19672,the new math tesla and solar city 2 2 5 synergy two govt subsidized losers merge scty tesla,1,2016-06-22 13:02:01,0,1,0,0.0,0.535589873790741,0.0
4551,1092,in tsla170331c2675 at 229 and back out at 280 14 minute trade mentioned in trading hours chat tesla beastmode,1,2017-03-24 20:50:10,0,1,0,0.0,0.8710055947303772,0.0
4552,15397,biggest market gainers axon anw vblt cann htbx idt glnnf sing endp sig ontx seed crmd alt meip mtw cool mrns cron edge vstm arql ncs tesla etm vrx jcp,1,2018-06-06 22:52:56,0,1,0,0.0,0.7019068002700806,0.0
4553,3799,chinese currency now world currency interesting video cmg mcd bby ge gm f tesla txrh bk pnra xom dow p,1,2016-04-05 05:48:19,0,0,1,0.0,0.0,0.8163290619850159
4554,36583,cramers talking about how brilliant elons performance was and hes not kidding hes been going on about it for almost 10 minutes now tesla,1,2018-05-03 13:10:18,1,0,0,0.8981257677078247,0.0,0.0
4555,33419,what if tesla sold teslamodel3 without a body on top check this out tesla teslamodels teslamotors elonmusk,1,2016-03-29 21:22:58,0,0,1,0.0,0.0,0.7971467971801758
4556,710,ms was probably inspired to start looking critically at tesla claims because he got sick of the fact his boss wouldnt shut up about his damn car,1,2018-07-26 16:15:38,0,1,0,0.0,0.8730099201202393,0.0
4557,14695,tesla statement of changes in beneficial ownership 4 pidnmonaarticle68246539xrefnewsalerttweetadw1126416,1,2015-08-20 22:28:04,1,0,0,0.6433765292167664,0.0,0.0
4558,35560,tesla green again wtf is buying that dog,1,2018-01-09 17:41:33,1,0,0,0.5248392224311829,0.0,0.0
4559,1732,full selfdriving300 to 400mile rangesimilar price to model 3less hellish production rampreveal march 2019first production 3q20volume production 1q21longterm gross margin 25longterm volume 25 million annualtsla notsellingasharebefore1250,0,2018-09-18 14:29:02,1,0,0,0.7684559226036072,0.0,0.0
4560,16071,just bought some tesla will buy more if it drops more,0,2018-09-27 21:44:54,0,1,0,0.0,0.7557356953620911,0.0
4561,32048,rt qqq hft algos triggered buy in sigmax crossfinder ats lx 0844 pt 10300 quant msft twtr goog amzn aapl nflx tesla fb,0,2016-01-28 13:47:48,0,0,1,0.0,0.0,0.553957462310791
4562,39233,pplt bristol myers squibb co 52wk lowread more pplt hlx tesla stocks,0,2016-09-21 01:41:05,0,1,0,0.0,0.7964330315589905,0.0
4563,3789,watching tesla dips for a long risking yest low,1,2016-05-11 07:41:54,0,1,0,0.0,0.8756929636001587,0.0
4564,24850,the suit br tesla is a cover story against a whistle blower nice try elon tesla,1,2018-06-21 08:57:38,0,1,0,0.0,0.5617488026618958,0.0
4565,6366,here is my free tech analysis on tesla from thurs that explained why it would move to 230,1,2015-04-27 13:46:28,0,0,1,0.0,0.0,0.9194879531860352
4566,36991,if the sec gets involved then it will be statements like this that bring them in im not a lawyer but seems like only part of this statement is forward looking and protected by safe harbor seems like the rest is current or backward looking and therefore not protected tesla,0,2018-03-02 21:07:22,0,1,0,0.0,0.6392427682876587,0.0
4567,5610,not that you have any interest in a tesla fan trust but just sayin,0,2017-10-22 11:58:36,0,0,1,0.0,0.0,0.4785747230052948
4568,18490,releasetesladelivers17400vehiclesinq42015total2015deliverieswere50580nasdaqtsla2085132htm tesla beats 2015 guidance,0,2016-01-03 17:31:03,0,1,0,0.0,0.7320617437362671,0.0
4569,33043,how stubborn and obtuse can a person be why have a personal attack on small company that has pushed other giant auto companies to step up their ev innovations if tesla cars did not exist we would be stuck with toyota prius or nissan leaf that drives like golf cart tesla,0,2018-09-30 12:37:26,0,0,1,0.0,0.0,0.7870581746101379
4570,13889,for a vehicle with a filter that elon musk simply described as good the results of the tesla model 3 owners test were quite impressive on their own right tesla,1,2018-11-18 05:10:22,0,1,0,0.0,0.5473113656044006,0.0
4571,28787,legacy automakers tesla supposedly is leaving the dust can make cars to order no 24 month wait time for the base model what happened to tslas maketoorder concept anyway,0,2018-05-07 15:59:48,0,1,0,0.0,0.6343180537223816,0.0
4572,32282,icnb soared 62 christy brinkleybellissima amzn tesla wmt tgt nvda gld ebay aapl fb twtr goog dis,1,2016-12-16 23:22:07,0,1,0,0.0,0.5089196562767029,0.0
4573,7003,via elonmusk exciting to see some tesla collision repair operations already completing within 24 hrs aiming for same day soon then under an hour tesla,0,2018-09-16 20:22:06,0,1,0,0.0,0.6224973201751709,0.0
4574,16003,1 even though tesla is only producing 40 of the model 3s promised there is still more supply then demand this is not a good look for a growth company2 this confirmation makes the 420k reservations number look made up like the 420 buyout bid come to think of it tesla,1,2018-12-31 16:49:52,0,0,1,0.0,0.0,0.8985783457756042
4575,30253,i love love love how wrong wall street is on tesla sorry about your shorts tesla elonmusk,1,2018-10-24 20:49:12,0,1,0,0.0,0.8102664947509766,0.0
4576,16780,shows off our fundingsecured mug on thanks for the air time from your troll friends at vodkasecured mugitout tesla elonmusk,1,2018-09-10 21:26:04,0,1,0,0.0,0.6586089730262756,0.0
4577,18379,tesla continuing climb up,0,2016-09-19 14:48:58,0,1,0,0.0,0.8877300024032593,0.0
4578,10648,nothingburger scoopno one cares about employee turnover at tesla except for the tslaq dumdum crowd thats like if you wrote about the tslaq executive departure list this reporter is capable of better work ive seen it tslaglobalsecurityheadjeffjonesoutafter11monthshtmlsourcetwitter7cmain,0,2018-11-28 00:15:45,0,1,0,0.0,0.8206364512443542,0.0
4579,23915,tesla why would somebody tweet this yesterday pt 18000 spy aapl,0,2016-08-10 15:17:14,0,1,0,0.0,0.6867080926895142,0.0
4580,32478,i would short tesla too due to its weak fundamentals,1,2018-10-12 18:00:34,0,0,1,0.0,0.0,0.7183876633644104
4581,20745,another hack holding jnpr breaking out f gm ba mu hpq jd yy fb z tesla loco gpro zu aapl tesla rad cmg s t aal nflx,1,2015-04-24 13:36:44,0,1,0,0.0,0.6941487193107605,0.0
4582,1588,marketwatch these are teslas main rivals in energy storage tesla aes ge,1,2015-04-27 18:10:54,0,1,0,0.0,0.9030725955963135,0.0
4583,37281,its been 215 days since the model3 we are in production reveal according to insideevs total deliveries are 6132 about 200 per week tesla tesla,0,2018-03-01 17:18:53,0,1,0,0.0,0.8957027196884155,0.0
4584,35049,tesla made over 2 billion in china last year doubled sales and expanded retailcharging presence electrek tesla,0,2018-02-23 18:10:49,0,1,0,0.0,0.8573071360588074,0.0
4585,15320,fat without tesla fb amzn working wellstay with the winners,0,2016-05-02 13:43:43,0,1,0,0.0,0.899730920791626,0.0
4586,18764,just me or is really pissed tesla isnt down a ton maybe he bought 175 puts,1,2015-02-12 12:36:23,0,1,0,0.0,0.5004263520240784,0.0
4587,28709,dow and spy hit records aapl nvda baba tesla fb twtr,1,2017-07-14 23:44:38,0,0,1,0.0,0.0,0.8186079263687134
4588,4410,aapl becomes the first trillion dollar market cap company and tesla jumped 16 the day after a great q2 18 earnings call good day,1,2018-08-02 20:16:13,0,1,0,0.0,0.6172735691070557,0.0
4589,23843,we could very well gap up monday look at all of the retail investors kissing musks ass tesla,0,2018-08-25 18:09:12,0,0,1,0.0,0.0,0.7810540795326233
4590,20916,there are a few new billionaires in the electric vehicle world after contemporary amperex technology popped in mondays ipo in china the worlds top maker of ev batteries supplies vw nissan bmw and competes with tesla tesla rt,0,2018-06-11 17:31:41,0,0,1,0.0,0.0,0.85358065366745
4591,25597,teslas biggest rival motors gets the boost to race on the same track will tesla get run off the road lucid electriccars,0,2018-09-18 13:38:18,0,1,0,0.0,0.5173035860061646,0.0
4592,1837,both t rowe and fidelity invested in uber those are the two of largest mutual funds in tesla perhaps different vehicles but not out of realm of possibility im short tesla and dont personally buy it but i believe it is a possibility seen weirder shit past few yrs,0,2018-08-10 11:12:19,0,1,0,0.0,0.6791729927062988,0.0
4593,39365,the unthinkable would apple really consider buying tesla aapl tesla,0,2015-02-17 08:35:54,0,0,1,0.0,0.0,0.6458162069320679
4594,3529,tesla continues to have cash flow and debt problemstech jobs business money twitter rt video leadership np breaking marketing socialmedia nowplaying ad success amazon quote music love news,0,2018-06-13 18:00:00,0,0,1,0.0,0.0,0.8126825094223022
4595,36825,tesla if musk wants to burn the shorts all he needs to do is say going to stay off twitter a while to work on some new projects sec should have no problem with that,1,2018-10-08 14:30:09,0,1,0,0.0,0.8218784928321838,0.0
4596,22395,twtr vs tesla own one both or neither,1,2017-11-08 08:52:04,0,0,1,0.0,0.0,0.8542574048042297
4597,15895,aapl do you fb believe googl nflx endurance tesla finance amzn and persistence will be rewarded,1,2015-04-26 06:06:45,0,0,1,0.0,0.0,0.5320967435836792
4598,10339,heres the video i promised on the tesla mechanical system i go over details of the statistics and trade types,1,2015-05-14 20:01:25,0,1,0,0.0,0.9001336097717285,0.0
4599,12921,good summation of whats going on at tesla right now a lot of hand wringing from the sound of it,0,2018-08-11 20:44:01,0,0,1,0.0,0.0,0.8039935827255249
4600,2437,the only thing thats being disrupted is the livelihood of tslas stockholders,0,2018-09-29 20:21:28,0,1,0,0.0,0.912779688835144,0.0
4601,20797,amd advanced micro devices inc market capamd tesla ice sh amd nasdaq investing,1,2015-12-20 07:33:33,0,0,1,0.0,0.0,0.6398597955703735
4602,16425,active traders try one of these free trading guidesnflx tesla aapl gild gs fb amzn googl nvda,0,2018-09-16 11:30:11,1,0,0,0.4978518784046173,0.0,0.0
4603,32401,german tesla crash police announced an investigation into why the autopilot failed lautuselektroautobauerschuldlosanunfallhtml,0,2016-09-30 15:04:59,0,0,1,0.0,0.0,0.8631412982940674
4604,4148,tesla motors inc tesla stock rating reaffirmed by evercore isi,1,2016-05-13 06:14:23,0,0,1,0.0,0.0,0.882938027381897
4605,16781,lol never again let it be said that tesla does inadequate testingtslaq,1,2018-05-20 10:40:07,0,0,1,0.0,0.0,0.804862916469574
4606,38168,how about that bezos kid for tesla coo,0,2018-08-21 15:37:22,0,1,0,0.0,0.7911169528961182,0.0
4607,24840,i have one options position on the books the tesla 120 250 puts and someone is selling the shit out of it thats what i get fuck around win a prize,1,2018-12-21 16:43:18,0,1,0,0.0,0.48007842898368835,0.0
4608,6319,tesla dbl top 338 on the penny 2x every algo is a master at this now lol,1,2017-10-03 14:04:15,0,1,0,0.0,0.642469048500061,0.0
4609,1434,turbocharge your bitcoin profits with tradings equivalent of autopilot fast secure exchange trade with up to 2001 leverage earn passive income with auto copy trading get paid for sharing your tradesxbt xbt btc btcusd tesla,0,2017-12-12 12:14:13,0,0,1,0.0,0.0,0.5090912580490112
4610,30262,rt tesla hft algos triggered sell in sigmax crossfinder ats lx 1436 pt 21300 quant msft gpro goog amzn nflx fb tesla qqq,0,2015-11-25 19:36:45,0,1,0,0.0,0.7701151371002197,0.0
4611,4404,1 to 4 trade alerts with 50 to 100 profit potential everyday try our team fb nflx amzn googl tesla aapl gs,1,2018-06-01 17:45:05,0,0,1,0.0,0.0,0.5064079165458679
4612,39461,tesla made maximum price not seen the beginning of the available data,0,2017-04-26 17:17:13,0,1,0,0.0,0.49781766533851624,0.0
4613,12082,todays trading plan watchlist dks ntnx wb tif aapl baba bidu cat fb ibm nflx nvda tesla lulu amzn momo sq roku amd fl ualdaytrading stock market financial money profit research wednesdaywisdom morning premarket news winning,0,2018-11-28 13:57:11,0,1,0,0.0,0.5028836131095886,0.0
4614,9806,the tesla revolution just shifted into high gear tesla,0,2018-10-03 02:19:49,1,0,0,0.7636961340904236,0.0,0.0
4615,26099,fear prevents you from making the wrong move but it also prevents u from making the right one aaoi tesla jpm c isrg pnc azo blk,1,2017-04-13 13:52:30,0,1,0,0.0,0.8306202292442322,0.0
4616,11976,in the next 1218 months tesla for sure,1,2017-06-02 19:37:23,0,1,0,0.0,0.9356932640075684,0.0
4617,17751,like i said yesterday tesla gap down followed by earnings miss puts this sub 200,1,2015-02-11 14:30:11,1,0,0,0.5841403603553772,0.0,0.0
4618,20633,hpq stock forum updated sunday august 2 2015 110655 pm pvsp ewa glng tesla,1,2015-08-03 03:14:06,0,1,0,0.0,0.6768481731414795,0.0
4619,5923,i should qualify my statement so no confusion tesla is the number 1 stock to short currently i am accumulatiing a nice size position,0,2018-04-05 18:37:04,0,1,0,0.0,0.8345451951026917,0.0
4620,28522,i just spoke with twitter didnt kill his account he did it as he felt it was taking too much time from his other investment work he knows as do i where tesla is going whether or not he continues to write about it perhaps one day he shall return,1,2018-07-23 19:46:50,0,0,1,0.0,0.0,0.7785698175430298
4621,6111,tesla is down more on the day than gpro,0,2017-11-01 20:37:32,0,1,0,0.0,0.8897919654846191,0.0
4622,18934,midweek movers in the artificial intelligence space moversintheartificialintelligencespace spy gld slv qqq djia dia iwm eth btc stockmarket commodities investing finance stocks gold silver twtr fb aapl amzn tesla intc amd nflx artificialintelligence ai machinelearning,1,2018-09-13 22:18:43,0,1,0,0.0,0.8383221626281738,0.0
4623,21056,tesla still going,0,2016-10-19 17:54:37,0,1,0,0.0,0.889481246471405,0.0
4624,19600,how could save puertorico and boost teslas stock price tesla,0,2017-10-10 08:30:12,0,1,0,0.0,0.6850696802139282,0.0
4625,12472,wednesdays watch part 3 spy twtr sgyp tesla tenx vrx xgti snap tgt uvxy urbn sina swks staygreen,1,2017-05-17 02:46:52,0,1,0,0.0,0.8915104866027832,0.0
4626,26706,wake me up when theres a story about tesla that isnt simultaneously obvious and inevitable,0,2017-09-20 15:10:29,0,0,1,0.0,0.0,0.7006494998931885
4627,18647,stocks making the biggest moves premarket fb aapl wba bb nke lulu rh axp rspp shp nxpi tesla aig scvl sonc tsn,1,2018-03-28 13:20:27,0,0,1,0.0,0.0,0.7961857914924622
4628,26925,tesla you just reported the wrong info on tesla there is no inquiry or even an preliminary evaluation per tesla,0,2016-06-10 11:27:30,1,0,0,0.9653708338737488,0.0,0.0
4629,20959,why the difference in scty price and tesla 11 offer people betting the deal falls through,0,2016-08-25 13:55:45,0,0,1,0.0,0.0,0.9255411624908447
4630,33727,youre too kind hes actually the most dangerous kind of moron as he is using a facade as a money manager to convince an equally stupid retail investing base that tesla is solid i hope he gets roped into this investigation as hes spread a lot of misinformation recently,0,2018-09-20 18:44:03,0,1,0,0.0,0.6740699410438538,0.0
4631,16179,rt aapl algos triggered buy in sigmax crossfinder ats lx 1005 pt 12800 goog baba bidu gpro nflx tesla fb qqq hft quant,1,2015-04-17 14:05:47,0,1,0,0.0,0.9124246835708618,0.0
4632,13802,tesla woah 365 would be amazing to close at this level,1,2018-12-06 17:24:44,0,1,0,0.0,0.6317628026008606,0.0
4633,12311,ut oh the tesla manipulators might use this opportunity to manipulate tesla stock with impunity no wait they do that anyway tesla tslaq no worries,1,2018-12-21 12:34:23,1,0,0,0.8979724645614624,0.0,0.0
4634,12403,plenty of money where the loud mouth is fcx tesla fb googl wynn puts and just going to chill rest of day,1,2016-05-17 18:14:07,0,0,1,0.0,0.0,0.636757493019104
4635,12637,now offering 7 day free trial to options day trading team room or twtr feed fb aapl nflx tesla amzn googl,0,2017-09-13 21:15:05,0,0,1,0.0,0.0,0.5112887620925903
4636,23101,thirdparty legaltslatslaq,1,2018-12-20 09:53:23,0,1,0,0.0,0.7309221625328064,0.0
4637,5742,okay professor show me you valuation model for tesla ill take any method you prefer ive always like the dcf model if you have one and the projections are reasonable ill go long some calls,1,2018-10-09 05:05:05,1,0,0,0.7613707184791565,0.0,0.0
4638,24060,tesla motors stock rating reaffirmed by barclays tesla,1,2015-02-12 21:56:37,0,0,1,0.0,0.0,0.8247169852256775
4639,7487,if musk calls left a pedo my week will be completetsla,1,2018-09-06 17:43:53,1,0,0,0.5045510530471802,0.0,0.0
4640,28517,tesla is 500x ahead of competition global equities chowdhry,0,2018-04-03 14:33:32,0,0,1,0.0,0.0,0.6870905756950378
4641,15278,tesla motors inc tesla model x release date specs and everything we know tesla tesla modelx motorsinctslamodelxreleasedatespecsandeverythingweknowutmcampaigntwitterutmmediumtwitterutmsourcetwitter,1,2015-07-24 17:16:16,0,0,1,0.0,0.0,0.6426585912704468
4642,35637,john rubino tesla crashing and social media too big to jailv6fze2w8cfzs tesla,0,2018-04-04 03:30:00,0,0,1,0.0,0.0,0.7515577077865601
4643,37943,we are live lets take a look at playing a stock multiple times during the week and or month then maybe peep this mini crypto rally all coming in hawt now live in the shred lounge vozosotdeyrot691s nlfx btc eth tesla wtw sq dcix aapl nvda,1,2018-02-10 01:59:19,0,1,0,0.0,0.9107957482337952,0.0
4644,23444,wow the fact that many of you immediately responded what about mars is absolutely frightening lol tesla,0,2017-04-05 19:19:58,0,1,0,0.0,0.7853807806968689,0.0
4645,14632,saw this coming expect other states to follow tesla,0,2018-05-10 06:40:57,0,0,1,0.0,0.0,0.9282577037811279
4646,20366,tesla atvi amzn gsum penn csco scg sso shw calm the most socially trending symbols in descending order traderead free alerts live trading investment insight,0,2018-04-02 09:00:00,0,1,0,0.0,0.6960845589637756,0.0
4647,12362,plan or scam tesla like a banana in the tailpipe,0,2018-08-11 02:33:58,0,1,0,0.0,0.8149016499519348,0.0
4648,3226,security of lithium supply sqm stock still down on news chile wants to revoke mining leases tesla lit,1,2015-06-25 10:19:37,1,0,0,0.782620906829834,0.0,0.0
4649,4800,sorry thats a lie most refunds are taking 812 weekstslamodel3refund,0,2018-12-28 00:09:19,0,0,1,0.0,0.0,0.8405003547668457
4650,6885,it is astonishing to me that tesla bulls think this is a huge nothing burger even if the sec proves its feckless self the law suites alone could cost billions,0,2018-08-10 21:17:34,1,0,0,0.593756377696991,0.0,0.0
4651,8920,family sedan from tesla rolls into san antonio,0,2018-07-21 08:00:05,0,0,1,0.0,0.0,0.6093846559524536
4652,35293,surprisingly is not the one pushing europe in the ev race,1,2017-11-10 21:20:31,0,1,0,0.0,0.5053436160087585,0.0
4653,34763,time for another tesla secondary,0,2015-08-27 16:28:43,0,0,1,0.0,0.0,0.8776618838310242
4654,35940,act actavis inc exdiv dateact tesla x smh act tradeideas finance,0,2015-05-27 16:32:07,0,1,0,0.0,0.8895161747932434,0.0
4655,37354,tesla top news oct 20th 2017 tesla googlxgvxlt,0,2017-10-20 22:27:22,1,0,0,0.9469780325889587,0.0,0.0
4656,98,street comes on board today with dis back in sep 15s plus looking at jan18stsla doing a newsless monday am dance 351 looks good,1,2017-09-05 13:55:51,0,1,0,0.0,0.7642057538032532,0.0
4657,15289,tesla inside bar test of resistance 100dma continuation or gap fill 1741 buyers,0,2015-04-10 03:59:00,0,1,0,0.0,0.7461348176002502,0.0
4658,21345,volume is low so a once semi reputable exchange resorts to a pump and dump to make some commissions why is this really what we are coming tobtc eth nuls ncash strat tesla poly bnb,1,2018-10-10 22:37:48,0,1,0,0.0,0.5330562591552734,0.0
4659,13004,cr just confirmed that allelectric 2017 honda clarity targets 200mi range this is a big deal bad for tesla,0,2016-08-27 23:15:49,0,1,0,0.0,0.8165387511253357,0.0
4660,19000,fed models facing technological disruption wfm aapl amzn tesla,0,2017-08-27 13:29:17,0,1,0,0.0,0.8281089067459106,0.0
4661,5676,this is the tesla rival thats wooing the saudistsla,0,2018-08-21 01:26:32,0,1,0,0.0,0.8961500525474548,0.0
4662,25461,rxmd progressive care inc investor opinionsrxmd crco bnd tesla rxmd invest pennystocks,0,2016-01-15 04:45:12,0,1,0,0.0,0.6233802437782288,0.0
4663,993,tesla i think its time for a massive run to something silly or a colssal fall to something absurd,1,2017-07-28 19:02:57,0,0,1,0.0,0.0,0.6851217150688171
4664,19564,feels like people are waking up to all the bs that elon throws around or maybe people were waiting for ev competition to compare against either way tesla is in trouble and without a competent leader to get them out,1,2018-03-25 16:51:45,0,0,1,0.0,0.0,0.7529450058937073
4665,326,tesla otm call premiums best evidence cocaine is bad for your brain what the hell are these people thinking,0,2018-08-09 19:27:46,0,1,0,0.0,0.8702372908592224,0.0
4666,21374,teslas latest overtheair software update brings them one step closer to their vision of fully autonomous driving,0,2017-01-28 23:48:26,1,0,0,0.8842136859893799,0.0,0.0
4667,13651,let everyone else worry about tesla motors inc stock tesla,0,2016-12-22 19:32:13,0,1,0,0.0,0.8749170303344727,0.0
4668,12143,money flows in 11 popular tech stocks suggest a contrarian signal is coming up baba fb amzn nflx nvda tesla intc amd msft aapl goog flowsin11populartechstockssuggestacontrariansignaliscomingupbabafbamznnflxnvdatslaintcamdmsftaaplgoog,1,2018-06-08 19:15:47,0,0,1,0.0,0.0,0.5973863005638123
4669,31945,now offering 7 day free trial to options day trading team room or twtr feed spy aapl nflx tesla amzn googl,1,2018-08-12 13:45:03,0,1,0,0.0,0.598415732383728,0.0
4670,11872,tesla sinks on report that suppliers were asked to return cash 0723teslaaskssuppliersforrefundstohelpturnaprofitwsjsays via this is lol tesla,1,2018-07-24 17:13:12,0,1,0,0.0,0.7278010249137878,0.0
4671,17686,tesla dec 200 puts look to be closing 6000x today that opened for 750 on 614 with shares near 350 closding at 990,0,2018-09-19 19:59:43,1,0,0,0.689264714717865,0.0,0.0
4672,39582,if you are not making money in this market want consistency try our team fb nflx amzn lvs tesla aapl gs,0,2018-03-20 19:15:12,1,0,0,0.5299626588821411,0.0,0.0
4673,21901,tesla investors today last chance to buy kndi cheap before mindblowing q3 er ev sales up 37x yoy rev up 10x yoy sp up only 138x yoy has returned to hi profitproof that kndi is extremely cheap posted yesterday check my stream kandi in ramp up mode much stronger q4,1,2017-11-08 12:15:52,0,1,0,0.0,0.4982752203941345,0.0
4674,10609,to hold or not to hold tesla through 430 battery event,1,2015-04-27 02:44:35,0,0,1,0.0,0.0,0.7047250270843506
4675,30590,the moment tesla cult members start to realize q3 was the peak,0,2018-12-12 00:07:16,0,0,1,0.0,0.0,0.8793612718582153
4676,20155,tesla when is the tesla special planned for the material in the public domain may require a few episodes though,1,2018-06-18 23:16:52,1,0,0,0.7833354473114014,0.0,0.0
4677,31489,tesla broke out right under resistance now might pull back a bit or go on to the next resistance level,0,2018-01-18 02:41:35,0,1,0,0.0,0.9114071726799011,0.0
4678,25972,need a break after todays action we do lets take one together on the optionblock insider vix spx xbt tesla,1,2018-02-05 21:02:50,1,0,0,0.61956787109375,0.0,0.0
4679,11578,lol tesla defending idiots,0,2018-09-16 23:52:59,0,0,1,0.0,0.0,0.7087985277175903
4680,27184,11 the sgf confirmed substantial inventory of tesla model 3s in chicago these cars clearly werent delivered by 831 ht to,0,2018-09-23 18:16:01,0,1,0,0.0,0.6708967089653015,0.0
4681,29560,with all the tesla noise yesterday no one cared or even gave this a second glance,0,2018-08-08 10:42:22,0,1,0,0.0,0.7418803572654724,0.0
4682,1411,tesla nice opening but need to take off 366 quick,1,2017-08-15 13:43:08,0,1,0,0.0,0.8501808047294617,0.0
4683,38855,tmmto direxion daily small cap bull 3x shares message board poststmmto tesla erx tckbto tmmto stocks,0,2015-05-29 16:48:07,0,0,1,0.0,0.0,0.8038292527198792
4684,18335,enjoy bagholders spy qqq tesla fb googl aapl hlf btc eth,1,2017-05-05 00:52:33,0,1,0,0.0,0.9219793677330017,0.0
4685,21540,via valuetrap13 there are two conclusions that can be drawn here1 elon musk is galactically stupid or deranged or2 he believes tesla equity investors are galactically stupid or deranged tesla,1,2018-08-13 13:34:25,1,0,0,0.5430517196655273,0.0,0.0
4686,6933,tesla has added another 60 mio to its capex payables now 330 mio are payable due to capex,0,2015-11-06 12:56:56,0,0,1,0.0,0.0,0.8914709687232971
4687,32261,strive to meet others halfway in every situationthe best stock investment for 2018bestinvestmentfor2018ishtmlnyse nasdaq stocks spy qqq rxmd aapl amzn fb fusztwtr goog andi msft tesla nvdaamrs ltbr ego x chk gevo wwr xom,1,2018-03-27 15:49:48,0,1,0,0.0,0.9173752069473267,0.0
4688,6871,is very back and forth on tslateslaisspeedingtowarda100billionmarketcap14673012,0,2018-08-05 13:48:22,0,0,1,0.0,0.0,0.8222178816795349
4689,3396,tesla breaking above 240 if you got in the last month i think its a long term hold for awhile monthly chart acting great,1,2015-05-11 13:42:53,0,1,0,0.0,0.6709984540939331,0.0
4690,11034,tesla back in short 28990,0,2018-04-09 19:58:05,0,0,1,0.0,0.0,0.7286018133163452
4691,6705,tesla investors all get their research from here motorsinctsla55692check it out,0,2016-01-04 06:13:52,0,1,0,0.0,0.6034425497055054,0.0
4692,7330,many of those tesla norwegian sales are imported used cars which benefit from govt subsidies in the same way new evs do,0,2018-08-24 17:56:24,0,0,1,0.0,0.0,0.7460028529167175
4693,18106,tesla motorss equal weight rating reiterated at pacific crest tesla tesla,0,2016-02-02 19:01:41,0,1,0,0.0,0.713122546672821,0.0
4694,10463,vws ev future modular chassis platform foundation for several models and body styles 80 charge in 30 minutes sales guidance is 150k evs sold by 2020 27 ev models by 2022ps tesla vw doesnt miss deadlines meet your competition,0,2018-09-19 09:09:59,0,1,0,0.0,0.7944369912147522,0.0
4695,7600,bulls buy buy buylet see who will be the greatest fool and bag holder load up before the big collapse tesla,0,2018-05-08 14:26:52,0,0,1,0.0,0.0,0.6405494809150696
4696,36266,rt qqq hft algos triggered sell in sigmax crossfinder ats lx 0948 pt 11300 quant msft gpro goog amzn fb aapl nflx tesla,0,2015-12-17 14:48:37,1,0,0,0.639092206954956,0.0,0.0
4697,3031,uvxy proshares ultra vix shortterm futures etf askuvxy ibm labu tesla uvxy stockmarket share,0,2015-11-24 15:50:09,0,1,0,0.0,0.8809736371040344,0.0
4698,35682,tesla the market has bounced but tesla is trading below this former breakout level 294 weak stock in an improving market spy,1,2018-04-17 17:01:24,1,0,0,0.5577247738838196,0.0,0.0
4699,39351,tesla shorts taking exit ramp as co shows signs getting more real with token equity offering f gm,0,2015-08-13 14:14:40,0,1,0,0.0,0.9202421307563782,0.0
4700,27239,thestreet china may cut delay electric car production tesla,1,2017-03-06 14:14:39,0,0,1,0.0,0.0,0.5216413736343384
4701,5907,you called it sharath chandra your tesla trade won this weeks trade of theweek,0,2017-02-17 21:15:08,0,1,0,0.0,0.8427655100822449,0.0
4702,21533,tesla are finding out the hard way that this stuff is complex needs a lot of forethought and testing and our jetsons selfdriving utopia is not just around the corner,1,2018-05-27 10:32:09,0,1,0,0.0,0.8015902042388916,0.0
4703,8807,academy award performancetsla,1,2018-07-11 21:27:41,0,1,0,0.0,0.8102409839630127,0.0
4704,2857,tesla hearing cautious comments from clsa about model s inventory,1,2015-05-18 12:57:27,0,1,0,0.0,0.906455934047699,0.0
4705,26573,be silly not to be in tesla long term everyone in the world wants one i recall the same feeling when iphone started getting hot,1,2018-10-24 20:22:05,0,1,0,0.0,0.5794228911399841,0.0
4706,26335,aapl snap tesla earnings beat four stocks to watch for the coming week aapl snap spot tesla,1,2018-04-29 20:22:21,0,1,0,0.0,0.9126131534576416,0.0
